id,comment_text,toxic
1456,"剛剛在網踢發文


好啦我只是想說

修眉漲價了
變120會多送一隻修眉刀(20元)


但是有說自備修眉刀再集點免費修眉


所以我就拿了自己的去啊



結果還是120欸
然後沒有送修眉刀
一次一點 10次才能免費修一次



靠腰這樣我為什麼不拿修眉刀啊XDDD



不過這次修比上次好
有修飾到臉型嘻嘻



然後我剛剛就在汪抱怨啊
結果有人寄信跟我說


他是剛來台中的臭男生



靠腰啊

臭3小

為什麼要強調臭啦哈哈哈
一定是屁孩幹XDD

",0
1457,"媽的

腦海裡都這首歌

三小啦

媽的幹

https://www.youtube.com/watch?v=kgVkHi8cc14

",0
1458,"當人真是一件不容易的事

最隨和的前輩 妳整天叫她姊姊

卻在背後要攆走她

最資深的前輩 整天喊尊敬

卻在所有高層都要同意讓他延退之時

妳搬出法規要攆走他




職場險惡如此

整天堆滿笑意的臉 卻是最狠毒的

太可怕了

當人真難

幹妳娘

如果妳敢動我

我一定拿命跟妳拼

幹

",0
1459,"
http://mr6.cc/?p=18484

",0
1460,"
最近一直想染頭髮一直忍著
結果看到你們在討論就好想染啊啊啊啊



但是又想要留長拿去捐
上次近腰的長髮剪到耳下拿去給癌症基金會
拿到感謝狀有種莫名的感動



現在就很想再留





啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊








到底！！！！！！！


",0
1461,"
馬的

早上九點多起床太累了

下午又睡四個小時

但好像還是沒睡飽的感覺





",0
1462,"
幹
不是說禮拜天要給我資料

結果到現在咯

幹

傻眼

我做報告
我找資料
我做PTT
我來報告

幹

",0
1463,"聽說忠孝在他的小圈圈裡
辦了黑特男神的票選活動
據說
經忠孝的300個粉絲投票後
排名如下：

第一名 絕對當然是火星人5號
每次看到他的照片我都春心蕩漾了呢！
第二名 程設師比爾蓋茲
第三名 新竹殺細菌
第四名 四川熊貓

我對你們夠好吧
給個推吧！
不要沒事就與我為敵
感恩

對了
黑特男的還有誰？
我都忘了

恨意是
明天是我高中畢業
要離開學校了好難過
嗚嗚嗚

",0
1464,"我真的看不懂你們在說什麼欸
我在黑特也混挺久的欸==

不過有一點我很有同感
被騷擾還要被指責
好好笑ㄏㄏ
我在黑特抱怨還要被氣^^
原來不封鎖渣男是我的錯
講得那麼輕巧沒任何顧慮
就是因為非當事者阿ㄏㄏ

",0
1465,"     天天黑特 001
—————————


也沒幾天 怎麼想你了
想起你對我的毫無保留的好
想起被捧在手心上呵護


而分合的日子
近乎囚禁的日子

手腕被緊緊扣住
面露猙獰 揚起手掌
我害怕的躲避
表現臣服

竟也想念了起來
是寂寞導致的瘋狂嗎


假如答應你所有的要求
關係還會如以往一樣美好嗎

可你已走遠
而我獨留

",0
1466,"
烙賽

真的烙賽

雞掰

出門沒關冷氣

肏

傻眼

怎麼這樣

拎杯明明記得我有定時才對

幹

幹

幹

我的電費......

",1
1467,"喵的!~

最近爬某些公司的福利...







公司福利

◆ 紅利/員工持股信託/年終獎金/提案獎金
◆ 三節禮金/勞動節禮金/生日禮卷
◆ 團體保險/職災保險
◆ 員工旅遊/部門聚餐/慶生會/家庭日/尾牙
◆ 內部與外部教育訓練
◆ 結婚禮金/住院慰問金
◆ 每年選拔優良員工並以其個人名義捐贈救護車一部




喵的~ 是我腦子裝大便...還是??

「每年選拔優良員工並以其個人名義捐贈救護車一部 」...

還是老闆的思維特殊??








我小時候都把名字刻在蔣公銅像上...

還需要請老闆把名字刻在救護車上送人??






喵的~

這也叫福利...




",0
1468,"
最近開始減肥

晚上吃了一個便當

現在好餓

煩死

要不要吃宵夜啊

人生好難

",0
1469,"臉上還一直出油
眼鏡一直滑下來

幹
ㄈㄓ什麼都沒有就是油多
嗚嗚

嗨嗨救救我



",0
1470,"
然後她的頻道就不見了

幹你老師是發生甚麼事情啊操

",0
1471,"ㄏ
打架也只有我一個

很棒啊
大家都很好哦…


",0
1472,"
那我今生要做很多好事

看來世能不能當個貓皇


當人好累喔幹你娘客兄公

",0
1473,"
我女友跟我說在一起3年了，
她說對我的愛只剩下習慣
不知道還有沒有愛。


這就像是正x排骨飯一樣（無業配）
排骨飯把排骨吃完，還剩下什麼？
就是剩下白飯以及小菜。
那麽，白飯跟小菜吃起來像什麼？
就小菜跟白飯。

那，會不會有什麼方法讓它吃起來像排骨？
（不要跟我說聞一下再去吃飯這種事）
所以是沒有辦法的。
所以排骨吃完了，盤子裡還吃的到排骨嗎？
當然吃不到，當然剩下的小菜跟白飯也不可能變成排骨。



那她對妳的愛剩下習慣，
你的愛裡剩下什麼？
習慣。
而習慣就是小菜跟白飯。




那請問愛裡剩下習慣那還會不會有愛？
抱歉啦，說了那麽多
其實我只是想說
我好想吃正x喔
大學的回憶。





補個幹._.

",0
1474,"打電話上去請你們小聲點，我想休息了
馬上得到一句幹你娘...還跑來樓下嗆堵
嗆不贏跑回去故意敲地板

打給飯店人員，飯店人員說會處理
過一會樓上安靜了，再一會超嗆大叔來道歉了


大叔說有8天旅遊跟我耗，小妹怕怕

",0
1475,"我從小到現在
最討厭床上有衛生紙了
尤其是用過的
都不知道擦過什麼
崩潰
◢▆▅▄▃崩╰(〒皿〒)╯潰▃▄▅▇◣



",0
1476,"今天不知道那根筋不對想自己弄
https://i.imgur.com/bBSWj03.jpg
今天蒸蛋有點失敗
氣泡有點多= =
幹
失手

",0
1477,"
想到一句話：「如果你給我的，和你給別人的是一樣的，那我就不要了。」

正宗排骨飯阿姨看著我：「快挑菜啦幹！」

唉.....ㄈㄓ沒有戀愛跟當文青的資格

幹破你娘

",0
1478,"
我問姊姊我們想什麼

姊姊說

我們就像Oreo+冰淇淋

攪和在一起才是絕配好滋味

在炎熱的夏天人手都要一杯才爽

這時我才知道

原來我們姊弟的感情可以羨煞他人

也許冰＿風很常見

也許偶爾想起了可以去點一杯來吃

但這種常見又隨處可得的東西

才是最可貴的

如同我跟姊姊

也許在旁人看起來是對普通的姊弟

但

殊不知

我們兩人就像那Oreo+冰淇淋般的攪和在了一起

你儂我儂 永不分離

讚讚

幹

好想吃冰＿風

",0
1479,"
不吃宵夜我要去睡了

到底在累幾點

明明沒做什麼也在累

廢物喔

我要在12點前睡

晚安

",0
1480,"嗚嗚

快吃土了，怎麼離14號還很久啊啊啊啊



最近累到連睡覺都睡不好

今天上班到七點，又留下來做教育訓練的課程

真的快死掉

",0
1481,"坦克車壓大學生就是坦克車壓大學生
天安門就天安門
到底想怎樣
樓下的五毛你說看看

",0
1482,"


我大概了解為什麼人家說不在眼前心不煩了




這幾天喝太多冰的了結果昨天肚子超痛的

我媽說那個來還喝活該

嗚嗚



",0
1483,"周末出門兩天 熱得要死 還曬傷

打開房間去裝水發現外面涼涼的
充斥著其他房溢出的冷氣

恩 省錢 繼續不吹

今天上班
在水管聽到12年前張懸版的You'll See
然後聽了一整天


",0
1484,"
裡面塞滿了暫時用不到但是未來也許會用到的東西，

以前是這麼想啦，但這次整理了一下後，我發現幾乎都用不到，

不過也找到了我以為被我丟掉的好東西就是了。

很神奇的是，這防潮箱明明就放在我房間，

但平時我幾乎不會注意到它，而它也不是小到會讓人忽略的程度。

這次整理出一些我原本以為不見了的東西，

雖然是驚喜沒錯，但有些東西我又重買了，

而有些東西，壞掉了……放在裡面也沒辦法增加其壽命呢……

後來整理出了一堆垃圾，當初我買防潮箱就是為了放這堆垃圾嗎？

有些重複的東西真不知道該怎麼辦……唉……

也不能丟掉啊……

",0
1485,"我ㄉ好朋友
解決我的問題

嗚嗚嗚嗚嗚
幹0老師ㄉ統計

",0
1486,"回來就在那講某人的女兒又多有成就
當到主管階級，表現多亮眼
靠北  別人的自吹自擂妳也在信，有事嗎？
你傻到相信就算了，有必要搬回來在我面前講嗎？
那些三姑六婆宣揚自己兒女的嘴臉，我連用想的都覺得噁心

對啦  你女兒就是不成才
別人的女兒都最棒最屌最聰明這樣可以嗎？
長他人威風滅自己女兒的自信就是你這種媽
TMD 我就是笨，才會選擇陪在你們身旁還要被你糟蹋  坑

",0
1487,"
報告沒做做

廢文發發發

逃離人生

",0
1488,"

親愛的妳，今天是妳的生日
或許我不是個稱職的粉絲
或許也沒像他們那樣的瘋狂
但每年這個日子
我總是沒忘記

有容浩陪在妳身邊
應該是很幸福的吧
我也很由衷得祝福妳們。

而我，就繼續當PTT上的肥浩吧._.




幹，真的好想去聽妳的演唱會
但是我都是一個人
沒有人作伴感覺超級孤單的喇
下次我一定到！

",0
1489,"得到所有社群的女性的討厭

意味著被驅趕出這個部落

從此以後你的基因將斷絕


",0
1490,"有點餓餓ㄉ
幫自己QQ
讀書94會餓
然後吃了就會胖了喔！

",0
1491,"
認真

幹

博恩真的沒有很好笑

QQ

支持賀瓏小夜秀另開一個節目

",0
1492,"要講沒人講!
我騷擾了人唷哈囉哈囉
我騷擾人喔
喔哈哈哈哈
受害者是Coco犬不正
我一直騷擾她一直騷擾她喔

唷護~~~~幹!

幹你媽的

騷騷騷騷
擾擾擾
人人人
的的的我

在這裡啦

肏!
嘿!!


",0
1493,"
一直都會買 花雕酒 煮東西家

最近不小心 碰到酒瓶

!!!只是倒地就碎了???

當下很無言是桌面太硬???



上周又跑去買花雕酒

結果今天 手提東西時

不小心撞到酒瓶

但手上東西和桌上東西 剛好卡住酒瓶

導致酒瓶呈現 45度角

當下想說不方便調整位置 而且已經45度角了

放手應該不會碎吧

竟然又碎了 ORZ!!!!!

當下狂罵髒話.....

與其說是心痛損失酒瓶的錢

不如說是心痛 幾乎沒甚麼喝過的花雕酒就浪費了...

幹意滿滿....

真的超無言



當下真的是超不爽

暴怒決定這周再去買一次

如果再碎一次

我就買一瓶花雕酒全乾掉

以後我買花雕酒就先喝一半

我就不信邪

就那麼衰  連續碎三次酒瓶...


但是打這篇文後，冷靜下來了

下次買酒 順便買棉花

把酒瓶底下套一層厚厚棉花

當然如果還是碎了

上面說的還是會做就是了





",0
1494,"我只是

想唱歌發歌詞文

錯了嗎

今天是 Day -28嗎

數到暈了



",0
1495,"就算自己多麼沒用
還是要厚著臉皮強顏歡笑下去呀
旁邊給的鼓勵加油
實質上都沒有幫助
心靈上只讓我更累
可不可以不要鼓勵
我不能被打敗
苟延殘喘都要繼續
只有自己能幫自己
但是不知道怎麼幫忙怎麼拯救了
幹

",0
1496,"
真的

隔壁板我都有寄信過去

只是為什麼都不回信呢？

嗚嗚嗚嗚

幹

明明都文情並茂惹

",0
1497,"你這死老百姓! 跳那什麼舞!
點燃了我心中的一團火

庶民總統庶民眾大家一起來
嘿~~~!
人要進來~~~~貨要出去~~~


",0
1498,"書名中通書名中通憨~~鍋~~~~~瘀~~~~


",0
1499,"他媽的給建議去社團問
就乖乖看社團規則
該怎麼辦就怎麼辦

我明明就說
如果某某有留言可以注意

怎麼他媽的
沒幾秒
那個某某跑來加我好友

幹真的會被害死
一定是直接跑去私訊人家
還抖我出來

操
惹事生非



",0
1500,"
可是，這麼晚要去哪裡好?

螢火蟲的季節還沒到

去山裡玩忍不住會想到半夜三更的棄屍案之類

恐怖哦～恐怖到了極點油~




但要是天快亮才出門也不可行

因為爬不起來...

光用腦子想就覺得累

",0
1501,"煩耶！又睡不著，
最近一直失眠，
周伯伯難道你不愛我了嗎！
從11:00躺在床上數羊到現在，
多期待你出現跟我下棋，
但你就是不來，
吼，已經是這個月第二次了，
是誰偷走我躺平秒睡的技能
快還給我!!!

",0
1502,"男友都比我早睡
他都沒辦法陪我度過這段期間
回過頭來還是只有自己能幫助自己
打開紫色之光的靜心冥想檔
我還是只能依賴依靠這個冥想讓自己歸於中心
打開冷氣
打開錄音冥想檔
打開批踢踢黑特版
然後我承認我恨透了這難受的孤寂

我超孤單寂寞的啦
昨天男友還在
今天男友就不在了啦
你是要我如何適應男友不在身邊的孤單寂寞空虛無目標的感覺啊

我適應不來啊

我不知道要怎麼幫助自己啦
我不知道啦
我好想念以前那個很有條理很聰明很有目標把自己生活都

打理的很好的我

可是這個我不知道跑去哪裡了啦
我今天都毫無目標的活著
嘴上說是休息
我對確實是在休息
可是我知道我不能只是休息啊
我還要努力啊
我要有努力的方向啊
我要有我的人生規劃啊


我不能再這樣下去了
我活在這個世界上是來做功課的
這個就是我目前的功課
我不能逃避

首先我要找到一份能長期穩定的做下去的工作
我一定要找到
就算找不到也要做到
因為我需要存錢
我需要存錢養活自己也需要存錢上srt

我要努力做到
我愛你
我辦的到
不論在前頭等著的是什麼
我做的到


",0
1503,"
08統計系畢業的

13為什麼不乃問丸批

幹幹捏

沒啦

說說而已

問惹我也懶的回答

科科

※ 引述《angelgirl13 (我是ㄍ胖子)》之銘言：
: 我ㄉ好朋友
: 解決我的問題
: 嗚嗚嗚嗚嗚
: 幹0老師ㄉ統計

",0
1504,"幹

最近有點無視了

癢的範圍是有變小

但並沒有就這樣結束痛苦

中藥上上禮拜拿的 七天份

但最後一包昨天才吃掉

很煩 已經不想刻意處理了


再癢就給他癢吧

無奈




開個啤酒來喝好了

這樣就不會想開車去墾丁了

還好我對喝酒不開車這件事是非常要求自己的

",0
1505,"我是智障

低能兒

白癡

喜韓兒

真的白癡

真的低能兒
",0
1506,"怎麼可能不會牽連到我
難道要玩猜猜我在想甚麼的遊戲嗎
第一次談戀愛的人都是這樣嗎
寧願假裝自己在另一半前過得很好
都不好好說真心話
示弱是會死喔
妳覺得別人
特別是另一半沒必要接受妳的情緒
那我是當男朋友當三小的
操
幹

",0
1507,"
既不會擋到交通又不會造成凶宅

唉

我好難過

為什麼突然想起一個人會這麼痛苦

",0
1508,"所以情緒才是情緒
妳怎麼會覺得沒展現
就不會將情緒帶給別人
這幾天很明顯都知道妳在悶悶冷冷不若平常
現在自己又亂說一把
用當下解釋當下
我看妳以後怎麼辦
幹

",0
1509,"幹

剛剛還以為要吃那個菊花痛麵了


還好

下午買酒的時候 還買了紅油擔擔

好加在




",0
1510,"要顧及玻璃心好累
我可沒辦法慢慢跟妳心靈成長
跟不上
別怪我了
幹

",0
1511,"一個是十年同船渡
一個是閃亮的新星  突然闖入我的世界
奈何世道如此  人事已非
假如時光倒流  再回到那個年代
我會說  小孩子才做選擇  我全都要

回到現實
我~  卻只能~  假裝沒有注意到~  技術性的遺忘~
你家有PS4喔?  好想去玩看看!
好想任性一次  甩開枷鎖  是否明天多帶一頂安全帽
但始終沒有勇氣面對
每到夜深人靜時  默默地打開寫著D字樣的抽屜
找到那個與神似妳的異國女孩  透過想像力進行交流
每張衛生紙上都記錄著我們的回憶

每當我意志不堅  瀕臨潰堤時
船上的人總能適時的指引我方向
總會適時地拉我一把
今天是安全期就像毒品一樣  猶如飛蛾撲火  我欲罷不能
即便我心裡帶著殺意  卻總是突破不了防線
每次滿懷期待地躍出C130  但對手的擊墜率竟然高達100%
我只能乖乖地拿著毛巾  吹風機  梳子  保養品
做個小狼狗  汪  握手  好乖


",0
